Fecha,VIX_Close,VIX9D_Close,VIX3M_Close,Signo,Cantidad_USD,NAV,Cambio_%,AUM,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Pánico_Corto_Plazo,Estructura_VIX_3M
2008-02-15,25.02,,,Salida,-369321876.0,43.79,-0.399346,15874245634.5,408292.0,165614.0,113591.0,50453.0,19034.0,89125.0,168618.0,,
2008-02-19,25.59,,,Salida,-135753061.0,43.42,-0.852566,15675099414.5,441283.0,195484.0,120302.0,51080.0,24617.0,104018.0,192631.0,,
2008-02-20,24.4,,,Entrada,212748004.0,43.97,1.280899,15754206786.0,441283.0,195484.0,120302.0,51080.0,24617.0,104018.0,192631.0,,
2008-02-21,25.12,,,Salida,-79153380.0,43.46,-1.178489,15876848805.0,441283.0,195484.0,120302.0,51080.0,24617.0,104018.0,192631.0,,
2008-02-22,24.06,,,Entrada,877808574.0,43.63,0.403467,16567550437.5,441283.0,195484.0,120302.0,51080.0,24617.0,104018.0,192631.0,,
2008-02-25,23.03,,,Entrada,13089360.0,43.93,0.675595,16647484360.0,441283.0,195484.0,120302.0,51080.0,24617.0,104018.0,192631.0,,
2008-02-26,21.9,,,Entrada,206452059.0,44.08,0.350294,16966405912.5,414057.0,174067.0,120842.0,48046.0,25843.0,102870.0,171713.0,,
2008-02-27,22.69,,,Salida,-26447904.0,44.3,0.500115,16999390296.0,414057.0,174067.0,120842.0,48046.0,25843.0,102870.0,171713.0,,
2008-02-28,23.53,,,Entrada,68665449.5,44.17,-0.304648,17153072288.0,414057.0,174067.0,120842.0,48046.0,25843.0,102870.0,171713.0,,
2008-02-29,26.54,,,Salida,-216410117.0,42.96,-2.739909,16884405659.0,414057.0,174067.0,120842.0,48046.0,25843.0,102870.0,171713.0,,
2008-03-03,26.28,,,Entrada,154638864.0,42.66,-0.687437,16576427116.0,414057.0,174067.0,120842.0,48046.0,25843.0,102870.0,171713.0,,
2008-03-04,25.52,,,Salida,-334880607.5,42.92,0.600259,16127594097.5,451704.0,185083.0,124651.0,52582.0,32195.0,113701.0,192863.0,,
2008-03-05,24.6,,,Entrada,386244180.0,43.16,0.567783,16610645541.0,451704.0,185083.0,124651.0,52582.0,32195.0,113701.0,192863.0,,
2008-03-06,27.55,,,Entrada,45317674.5,42.15,-2.340749,16750275689.0,451704.0,185083.0,124651.0,52582.0,32195.0,113701.0,192863.0,,
2008-03-07,27.49,,,Salida,-195994849.5,42.03,-0.292175,16162198933.5,451704.0,185083.0,124651.0,52582.0,32195.0,113701.0,192863.0,,
2008-03-10,29.38,,,Entrada,243752424.0,41.18,-2.017833,16358729490.0,451704.0,185083.0,124651.0,52582.0,32195.0,113701.0,192863.0,,
2008-03-11,26.36,,,Entrada,481785642.0,42.85,4.055805,16510423347.0,441298.0,156296.0,125905.0,49977.0,35811.0,128485.0,170191.0,,
2008-03-12,27.22,,,Salida,0.0,42.71,-0.331658,17180053951.5,441298.0,156296.0,125905.0,49977.0,35811.0,128485.0,170191.0,,
2008-03-13,27.29,,,Salida,-745224237.0,43.08,0.875633,16377850710.0,441298.0,156296.0,125905.0,49977.0,35811.0,128485.0,170191.0,,
2008-03-14,31.16,,,Salida,-60312294.0,42.18,-2.087734,16460948241.0,441298.0,156296.0,125905.0,49977.0,35811.0,128485.0,170191.0,,
2008-03-17,32.24,,,Salida,-215122131.0,41.52,-1.555115,15902165370.0,441298.0,156296.0,125905.0,49977.0,35811.0,128485.0,170191.0,,
2008-03-18,25.79,,,Entrada,527365595.0,43.34,4.373718,16182234045.0,579724.0,175109.0,126626.0,48170.0,13876.0,111220.0,191448.0,,
2008-03-19,29.84,,,Entrada,45508081.5,42.22,-2.579934,16935507472.5,579724.0,175109.0,126626.0,48170.0,13876.0,111220.0,191448.0,,
2008-03-20,26.62,,,Salida,-565786324.0,43.08,2.041288,15932796221.0,579724.0,175109.0,126626.0,48170.0,13876.0,111220.0,191448.0,,
2008-03-24,25.73,,,Entrada,264971212.5,44.62,3.56003,16523001625.0,579724.0,175109.0,126626.0,48170.0,13876.0,111220.0,191448.0,,
2008-03-25,25.72,,,Entrada,568886895.0,44.87,0.559274,17680112325.0,309092.0,123035.0,79448.0,51176.0,19749.0,69239.0,163514.0,,
2008-03-26,26.08,,,Salida,-650587740.0,44.69,-0.388784,17128404810.0,309092.0,123035.0,79448.0,51176.0,19749.0,69239.0,163514.0,,
2008-03-27,25.88,,,Salida,-22346840.0,43.73,-2.166682,17039465500.0,309092.0,123035.0,79448.0,51176.0,19749.0,69239.0,163514.0,,
2008-03-28,25.71,,,Salida,0.0,43.47,-0.580991,16670274437.5,309092.0,123035.0,79448.0,51176.0,19749.0,69239.0,163514.0,,
2008-03-31,25.61,,,Entrada,326034525.0,43.83,0.818426,16899456212.5,309092.0,123035.0,79448.0,51176.0,19749.0,69239.0,163514.0,,
2008-04-01,22.68,,,Entrada,138055207.5,45.64,4.126264,17175820895.0,309395.0,127765.0,84462.0,55689.0,20280.0,54078.0,156915.0,,
2008-04-02,23.43,,,Entrada,253276858.5,45.47,-0.360356,18137817551.5,309395.0,127765.0,84462.0,55689.0,20280.0,54078.0,156915.0,,
2008-04-03,23.21,,,Entrada,65932979.0,45.63,0.344813,18138389878.0,309395.0,127765.0,84462.0,55689.0,20280.0,54078.0,156915.0,,
2008-04-04,22.45,,,Salida,-61597543.5,45.89,0.575022,18139335865.5,309395.0,127765.0,84462.0,55689.0,20280.0,54078.0,156915.0,,
2008-04-07,22.42,,,Entrada,25239599.0,45.77,-0.271757,18268880658.0,309395.0,127765.0,84462.0,55689.0,20280.0,54078.0,156915.0,,
2008-04-08,22.36,,,Entrada,98395760.5,45.4,-0.790203,18317629367.5,312236.0,137813.0,92981.0,57718.0,18190.0,44841.0,144718.0,,
2008-04-09,22.81,,,Salida,-454038300.0,44.91,-1.07938,17718844657.5,312236.0,137813.0,92981.0,57718.0,18190.0,44841.0,144718.0,,
2008-04-10,21.98,,,Entrada,8982750.0,45.57,1.465943,17536573687.5,312236.0,137813.0,92981.0,57718.0,18190.0,44841.0,144718.0,,
2008-04-11,23.46,,,Salida,-127602048.0,44.24,-2.927796,17666047824.0,312236.0,137813.0,92981.0,57718.0,18190.0,44841.0,144718.0,,
2008-04-14,23.82,,,Salida,0.0,44.04,-0.436413,17148821935.0,312236.0,137813.0,92981.0,57718.0,18190.0,44841.0,144718.0,,
2008-04-15,22.78,,,Salida,-77078470.0,44.14,0.211807,16996903756.0,313185.0,137930.0,93910.0,59356.0,23188.0,45835.0,138441.0,,
2008-04-16,20.53,,,Entrada,88276260.0,45.42,2.905719,17121180627.0,313185.0,137930.0,93910.0,59356.0,23188.0,45835.0,138441.0,,
2008-04-17,20.37,,,Entrada,156701277.0,45.27,-0.325931,17775375291.0,313185.0,137930.0,93910.0,59356.0,23188.0,45835.0,138441.0,,
2008-04-18,20.13,,,Salida,-554589595.0,46.73,3.226122,17162850242.0,313185.0,137930.0,93910.0,59356.0,23188.0,45835.0,138441.0,,
2008-04-21,20.5,,,Entrada,240675825.5,47.05,0.673868,17957220572.5,313185.0,137930.0,93910.0,59356.0,23188.0,45835.0,138441.0,,
2008-04-22,20.87,,,Salida,-39990876.5,46.27,-1.645614,18038237706.0,320206.0,128097.0,106847.0,65404.0,19954.0,42983.0,113344.0,,
2008-04-23,20.26,,,Entrada,460424907.0,46.89,1.328525,18201822831.0,320206.0,128097.0,106847.0,65404.0,19954.0,42983.0,113344.0,,
2008-04-24,20.06,,,Salida,-70332930.0,47.33,0.939311,18373305747.0,320206.0,128097.0,106847.0,65404.0,19954.0,42983.0,113344.0,,
2008-04-25,19.59,,,Salida,-111223267.5,47.18,-0.312303,18434664975.0,320206.0,128097.0,106847.0,65404.0,19954.0,42983.0,113344.0,,
2008-04-28,19.64,,,Entrada,306678060.0,47.3,0.242427,18683771040.0,320206.0,128097.0,106847.0,65404.0,19954.0,42983.0,113344.0,,
2008-04-29,20.24,,,Salida,-470591419.0,47.56,0.550749,18258474101.0,339755.0,131137.0,129691.0,66544.0,20691.0,55501.0,96331.0,,
2008-04-30,20.79,,,Salida,-482694415.0,47.16,-0.822755,17876337990.0,339755.0,131137.0,129691.0,66544.0,20691.0,55501.0,96331.0,,
2008-05-01,18.88,,,Salida,-14149449.0,48.71,3.271463,17715110148.0,339755.0,131137.0,129691.0,66544.0,20691.0,55501.0,96331.0,,
2008-05-02,18.18,,,Entrada,189960459.0,48.74,0.071323,18484613895.0,339755.0,131137.0,129691.0,66544.0,20691.0,55501.0,96331.0,,
2008-05-05,18.9,,,Entrada,775006545.0,48.6,-0.286916,19272804270.0,339755.0,131137.0,129691.0,66544.0,20691.0,55501.0,96331.0,,
2008-05-06,18.21,,,Entrada,979344405.0,48.97,0.748107,20196851985.0,369548.0,138009.0,155112.0,76806.0,20750.0,73057.0,107207.0,,
2008-05-07,19.73,,,Salida,-883841715.0,48.0,-1.968987,19464104250.0,369548.0,138009.0,155112.0,76806.0,20750.0,73057.0,107207.0,,
2008-05-08,19.4,,,Salida,-844838016.0,48.38,0.794714,18236020584.0,369548.0,138009.0,155112.0,76806.0,20750.0,73057.0,107207.0,,
2008-05-09,19.41,,,Salida,-636244866.0,48.22,-0.33408,17744699970.0,369548.0,138009.0,155112.0,76806.0,20750.0,73057.0,107207.0,,
2008-05-12,17.79,,,Salida,-115732800.0,49.13,1.875493,17569685700.0,369548.0,138009.0,155112.0,76806.0,20750.0,73057.0,107207.0,,
2008-05-13,17.98,,,Entrada,54039040.0,49.23,0.206386,17953242880.0,380316.0,132293.0,168631.0,76214.0,17307.0,88558.0,107362.0,,
2008-05-14,17.66,,,Salida,-29536674.0,49.15,-0.163911,17960759181.5,380316.0,132293.0,168631.0,76214.0,17307.0,88558.0,107362.0,,
2008-05-15,16.3,,,Entrada,9829420.0,49.99,1.708727,17941148855.0,380316.0,132293.0,168631.0,76214.0,17307.0,88558.0,107362.0,,
2008-05-16,16.47,,,Salida,-709813838.0,49.98,-0.005401,17537900356.5,380316.0,132293.0,168631.0,76214.0,17307.0,88558.0,107362.0,,
2008-05-19,17.01,,,Salida,-54982609.0,49.62,-0.723629,17481970452.5,380316.0,132293.0,168631.0,76214.0,17307.0,88558.0,107362.0,,
2008-05-20,17.58,,,Salida,-29773494.0,49.23,-0.790146,17325692383.5,372819.0,140405.0,153282.0,74421.0,19313.0,71698.0,116266.0,,
2008-05-21,18.59,,,Salida,-182152480.0,48.15,-2.192121,17006641680.0,372819.0,140405.0,153282.0,74421.0,19313.0,71698.0,116266.0,,
2008-05-22,18.05,,,Entrada,553738915.0,48.35,0.414465,17187574409.5,372819.0,140405.0,153282.0,74421.0,19313.0,71698.0,116266.0,,
2008-05-23,19.55,,,Salida,-241753900.0,48.2,-0.30407,17017057021.0,372819.0,140405.0,153282.0,74421.0,19313.0,71698.0,116266.0,,
2008-05-27,19.64,,,Salida,-40973196.0,49.1,1.859129,16924340136.0,382400.0,138820.0,186518.0,74023.0,19284.0,100701.0,95809.0,,
2008-05-28,19.07,,,Entrada,68739902.0,49.23,0.255112,17307725325.0,382400.0,138820.0,186518.0,74023.0,19284.0,100701.0,95809.0,,
2008-05-29,18.14,,,Salida,-46763930.5,49.69,0.947746,17305115544.5,382400.0,138820.0,186518.0,74023.0,19284.0,100701.0,95809.0,,
2008-05-30,17.83,,,Salida,0.0,50.02,0.670132,17469124166.0,382400.0,138820.0,186518.0,74023.0,19284.0,100701.0,95809.0,,
2008-06-02,19.83,,,Salida,0.0,49.39,-1.266474,17586190316.0,382400.0,138820.0,186518.0,74023.0,19284.0,100701.0,95809.0,,
2008-06-03,20.24,,,Entrada,246955850.0,49.14,-0.500049,17610421663.5,372626.0,143291.0,159396.0,74065.0,20904.0,75799.0,107811.0,,
2008-06-04,20.8,,,Entrada,154804198.5,49.75,1.235629,17677165143.0,372626.0,143291.0,159396.0,74065.0,20904.0,75799.0,107811.0,,
2008-06-05,18.63,,,Entrada,415424440.5,50.58,1.663088,18311013811.5,372626.0,143291.0,159396.0,74065.0,20904.0,75799.0,107811.0,,
2008-06-06,23.56,,,Salida,0.0,48.99,-3.147126,18615542062.0,372626.0,143291.0,159396.0,74065.0,20904.0,75799.0,107811.0,,
2008-06-09,23.12,,,Entrada,200846946.0,48.72,-0.537856,18230534379.0,372626.0,143291.0,159396.0,74065.0,20904.0,75799.0,107811.0,,
2008-06-10,23.18,,,Salida,-414150430.0,48.55,-0.361776,17718329867.0,391735.0,129723.0,164426.0,66415.0,21027.0,90748.0,108039.0,,
2008-06-11,24.12,,,Salida,-483045734.5,47.36,-2.442566,17171183547.0,391735.0,129723.0,164426.0,66415.0,21027.0,90748.0,108039.0,,
2008-06-12,23.33,,,Salida,-355211325.0,47.36,-0.004202,16396554762.0,391735.0,129723.0,164426.0,66415.0,21027.0,90748.0,108039.0,,
2008-06-13,21.22,,,Entrada,158654392.0,48.39,2.168772,16554520216.0,391735.0,129723.0,164426.0,66415.0,21027.0,90748.0,108039.0,,
2008-06-16,20.95,,,Entrada,333867816.0,48.85,0.951337,17247417828.0,391735.0,129723.0,164426.0,66415.0,21027.0,90748.0,108039.0,,
2008-06-17,21.13,,,Entrada,26865828.0,48.55,-0.601777,17438364720.0,473192.0,133142.0,162244.0,66644.0,22901.0,105266.0,129099.0,,
2008-06-18,22.24,,,Entrada,211205593.5,48.02,-1.100776,17544630163.5,473192.0,133142.0,162244.0,66644.0,22901.0,105266.0,129099.0,,
2008-06-19,21.58,,,Salida,-523402195.0,48.8,1.617229,16828100847.5,473192.0,133142.0,162244.0,66644.0,22901.0,105266.0,129099.0,,
2008-06-20,22.87,,,Salida,-265933404.0,47.42,-2.808314,16834316400.0,473192.0,133142.0,162244.0,66644.0,22901.0,105266.0,129099.0,,
2008-06-23,22.64,,,Entrada,128046960.0,47.05,-0.786424,16489602960.0,473192.0,133142.0,162244.0,66644.0,22901.0,105266.0,129099.0,,
2008-06-24,22.42,,,Entrada,164681440.0,46.82,-0.500533,16524606208.0,269503.0,45990.0,98876.0,64870.0,16851.0,95528.0,85079.0,,
2008-06-25,21.14,,,Entrada,112359192.0,47.56,1.58214,16554254288.0,269503.0,45990.0,98876.0,64870.0,16851.0,95528.0,85079.0,,
2008-06-26,23.93,,,Entrada,263941516.5,45.63,-4.057129,17080107324.5,269503.0,45990.0,98876.0,64870.0,16851.0,95528.0,85079.0,,
2008-06-27,23.44,,,Entrada,22813790.0,45.64,0.01692,16409959147.0,269503.0,45990.0,98876.0,64870.0,16851.0,95528.0,85079.0,,
2008-06-30,23.95,,,Entrada,54762360.0,45.18,-1.005077,16467498005.0,269503.0,45990.0,98876.0,64870.0,16851.0,95528.0,85079.0,,
2008-07-01,23.65,,,Entrada,284612769.0,45.81,1.39508,16586599704.5,298622.0,56121.0,109603.0,55235.0,25215.0,117346.0,87977.0,,
2008-07-02,25.92,,,Salida,-526779120.0,44.66,-2.500279,16291216872.0,298622.0,56121.0,109603.0,55235.0,25215.0,117346.0,87977.0,,
2008-07-03,24.79,,,Salida,-207676347.0,44.67,0.009964,15676214580.0,298622.0,56121.0,109603.0,55235.0,25215.0,117346.0,87977.0,,
2008-07-07,25.78,,,Salida,-131764788.5,44.93,0.586464,15546011741.5,298622.0,56121.0,109603.0,55235.0,25215.0,117346.0,87977.0,,
2008-07-08,23.15,,,Entrada,262828683.0,46.02,2.426995,15900012122.0,306726.0,75038.0,97546.0,49165.0,32364.0,118462.0,92955.0,,
2008-07-09,25.23,,,Salida,-563725155.0,44.74,-2.784127,15722179527.0,306726.0,75038.0,97546.0,49165.0,32364.0,118462.0,92955.0,,
2008-07-10,25.59,,,Entrada,507766879.5,45.24,1.1205,15792221010.0,306726.0,75038.0,97546.0,49165.0,32364.0,118462.0,92955.0,,
2008-07-11,27.49,,,Entrada,221668405.0,44.53,-1.56031,16190841255.0,306726.0,75038.0,97546.0,49165.0,32364.0,118462.0,92955.0,,
2008-07-14,28.48,,,Salida,-171450471.5,44.22,-0.711232,15766763489.5,306726.0,75038.0,97546.0,49165.0,32364.0,118462.0,92955.0,,
2008-07-15,28.54,,,Entrada,725140104.0,44.22,0.016578,16379765337.0,303235.0,73799.0,93282.0,45625.0,32763.0,119241.0,95594.0,,
2008-07-16,25.1,,,Entrada,362630158.0,45.34,2.529804,16745110893.5,303235.0,73799.0,93282.0,45625.0,32763.0,119241.0,95594.0,,
2008-07-17,25.01,,,Entrada,138292947.5,45.58,0.51996,17307022315.0,303235.0,73799.0,93282.0,45625.0,32763.0,119241.0,95594.0,,
2008-07-18,24.05,,,Entrada,25067740.5,44.83,-1.632991,17422079647.5,303235.0,73799.0,93282.0,45625.0,32763.0,119241.0,95594.0,,
2008-07-21,23.05,,,Salida,-219683807.0,44.75,-0.191665,16917894810.5,303235.0,73799.0,93282.0,45625.0,32763.0,119241.0,95594.0,,
2008-07-22,21.18,,,Salida,-111868750.0,44.79,0.101346,16773600375.0,324721.0,97927.0,86124.0,49529.0,22860.0,111862.0,130035.0,,
2008-07-23,21.31,,,Entrada,201567825.0,45.38,1.314161,16992167647.5,324721.0,97927.0,86124.0,49529.0,22860.0,111862.0,130035.0,,
2008-07-24,23.44,,,Salida,-324477725.0,44.68,-1.549244,16890994300.0,324721.0,97927.0,86124.0,49529.0,22860.0,111862.0,130035.0,,
2008-07-25,22.91,,,Salida,-46912351.5,45.41,1.626758,16582399294.5,324721.0,97927.0,86124.0,49529.0,22860.0,111862.0,130035.0,,
2008-07-28,24.23,,,Salida,-88540218.0,44.33,-2.359904,16763614608.0,324721.0,97927.0,86124.0,49529.0,22860.0,111862.0,130035.0,,
2008-07-29,22.03,,,Entrada,268219006.0,45.38,2.359852,16636228430.0,326574.0,92756.0,88530.0,43072.0,22980.0,125916.0,132140.0,,
2008-07-30,21.21,,,Salida,-2268996.5,45.56,0.399648,17026549736.0,326574.0,92756.0,88530.0,43072.0,22980.0,125916.0,132140.0,,
2008-07-31,22.94,,,Salida,-91122580.0,45.47,-0.197602,17003473428.0,326574.0,92756.0,88530.0,43072.0,22980.0,125916.0,132140.0,,
2008-08-01,22.57,,,Entrada,43197697.0,44.92,-1.217934,17013071929.0,326574.0,92756.0,88530.0,43072.0,22980.0,125916.0,132140.0,,
2008-08-04,23.49,,,Salida,-334635002.5,44.38,-1.187378,16471228915.0,326574.0,92756.0,88530.0,43072.0,22980.0,125916.0,132140.0,,
2008-08-05,21.14,,,Salida,-324004003.0,45.99,3.617736,15951649134.0,308577.0,85790.0,78944.0,40226.0,26013.0,123395.0,120328.0,,
2008-08-06,20.23,,,Entrada,128771468.0,46.62,1.36265,16657509182.0,308577.0,85790.0,78944.0,40226.0,26013.0,123395.0,120328.0,,
2008-08-07,21.15,,,Entrada,652630860.0,46.24,-0.7971,17537123538.0,308577.0,85790.0,78944.0,40226.0,26013.0,123395.0,120328.0,,
2008-08-08,20.66,,,Entrada,157232694.0,47.38,2.453416,17554567836.0,308577.0,85790.0,78944.0,40226.0,26013.0,123395.0,120328.0,,
2008-08-11,20.12,,,Entrada,127924623.0,47.75,0.776707,18113179027.0,308577.0,85790.0,78944.0,40226.0,26013.0,123395.0,120328.0,,
2008-08-12,21.17,,,Entrada,339007179.0,47.74,-0.006053,18592872606.0,334779.0,100360.0,97292.0,44706.0,23751.0,120045.0,128143.0,,
2008-08-13,21.55,,,Entrada,379569570.0,47.77,0.051713,18971316810.0,334779.0,100360.0,97292.0,44706.0,23751.0,120045.0,128143.0,,
2008-08-14,20.34,,,Entrada,752366317.5,48.32,1.159071,19733493699.0,334779.0,100360.0,97292.0,44706.0,23751.0,120045.0,128143.0,,
2008-08-15,19.58,,,Entrada,297186265.5,48.16,-0.34735,20259405172.5,334779.0,100360.0,97292.0,44706.0,23751.0,120045.0,128143.0,,
2008-08-18,20.98,,,Salida,-284115208.0,47.54,-1.271225,19904918852.0,334779.0,100360.0,97292.0,44706.0,23751.0,120045.0,128143.0,,
2008-08-19,21.28,,,Salida,-166400360.0,46.96,-1.225271,19485482156.0,342299.0,95383.0,119827.0,44275.0,25482.0,126054.0,111857.0,,
2008-08-20,20.42,,,Entrada,486040450.5,47.07,0.227255,19732772686.0,342299.0,95383.0,119827.0,44275.0,25482.0,126054.0,111857.0,,
2008-08-21,19.82,,,Entrada,40007077.5,46.91,-0.343339,19817623507.5,342299.0,95383.0,119827.0,44275.0,25482.0,126054.0,111857.0,,
2008-08-22,18.81,,,Entrada,283778577.5,47.51,1.295689,20033360405.0,342299.0,95383.0,119827.0,44275.0,25482.0,126054.0,111857.0,,
2008-08-25,20.97,,,Salida,-731704820.0,46.49,-2.156133,19561225610.0,342299.0,95383.0,119827.0,44275.0,25482.0,126054.0,111857.0,,
2008-08-26,20.49,,,Salida,-37191080.0,46.4,-0.180409,19102268465.0,322022.0,94063.0,107780.0,43473.0,26973.0,108139.0,102462.0,,
2008-08-27,19.76,,,Salida,-143855438.0,46.76,0.759423,18923950844.0,322022.0,94063.0,107780.0,43473.0,26973.0,108139.0,102462.0,,
2008-08-28,19.43,,,Entrada,114555605.5,47.12,0.779684,19182219247.5,322022.0,94063.0,107780.0,43473.0,26973.0,108139.0,102462.0,,
2008-08-29,20.65,,,Salida,-195556092.5,46.07,-2.222276,19136223895.0,322022.0,94063.0,107780.0,43473.0,26973.0,108139.0,102462.0,,
2008-09-02,21.99,,,Salida,-294878528.0,45.52,-1.197879,18416085569.0,323205.0,91825.0,95037.0,41961.0,26872.0,108972.0,112586.0,,
2008-09-03,21.43,,,Salida,-279965527.5,45.11,-0.917429,17915517617.5,323205.0,91825.0,95037.0,41961.0,26872.0,108972.0,112586.0,,
2008-09-04,24.03,,,Salida,-119528806.5,43.67,-3.179389,17631626589.0,323205.0,91825.0,95037.0,41961.0,26872.0,108972.0,112586.0,,
2008-09-05,23.06,,,Salida,-207437915.0,43.51,-0.369008,16863610711.0,323205.0,91825.0,95037.0,41961.0,26872.0,108972.0,112586.0,,
2008-09-08,22.64,,,Entrada,145758466.5,43.38,-0.300023,16947141105.0,323205.0,91825.0,95037.0,41961.0,26872.0,108972.0,112586.0,,
2008-09-09,25.47,,,Salida,-327514847.5,42.36,-2.347425,16568780927.5,356462.0,114338.0,95363.0,34460.0,39924.0,131024.0,140915.0,,
2008-09-10,24.52,,,Salida,-101666760.0,42.77,0.959676,16078174482.5,356462.0,114338.0,95363.0,34460.0,39924.0,131024.0,140915.0,,
2008-09-11,24.39,,,Entrada,213838400.0,43.64,2.044745,16446311344.0,356462.0,114338.0,95363.0,34460.0,39924.0,131024.0,140915.0,,
2008-09-12,25.66,,,Entrada,261853020.0,43.48,-0.368222,17044449493.5,356462.0,114338.0,95363.0,34460.0,39924.0,131024.0,140915.0,,
2008-09-15,31.7,,,Entrada,43481470.0,41.96,-3.488865,17025169578.5,356462.0,114338.0,95363.0,34460.0,39924.0,131024.0,140915.0,,
2008-09-16,30.3,,,Entrada,1445675647.0,42.42,1.090732,17876859960.0,434630.0,107135.0,107634.0,27616.0,39906.0,132746.0,126273.0,,
2008-09-17,36.22,,,Entrada,12726654.0,40.17,-5.311608,18084575334.0,434630.0,107135.0,107634.0,27616.0,39906.0,132746.0,126273.0,,
2008-09-18,33.1,,,Salida,-457925232.0,41.76,3.965707,16666068312.0,434630.0,107135.0,107634.0,27616.0,39906.0,132746.0,126273.0,,
2008-09-19,32.07,,,Salida,-442675716.0,42.91,2.737402,16884319998.0,434630.0,107135.0,107634.0,27616.0,39906.0,132746.0,126273.0,,
2008-09-22,33.85,,,Entrada,115843635.0,40.96,-4.535667,17462355350.0,434630.0,107135.0,107634.0,27616.0,39906.0,132746.0,126273.0,,
2008-09-23,35.72,,,Entrada,344055768.0,40.53,-1.053492,17014376908.0,282666.0,106801.0,81796.0,32360.0,51879.0,80386.0,97062.0,,
2008-09-24,35.19,,,Entrada,58764904.0,40.85,0.784455,16893896712.0,282666.0,106801.0,81796.0,32360.0,51879.0,80386.0,97062.0,,
2008-09-25,32.82,,,Entrada,155212672.0,41.49,1.577532,17181634336.0,282666.0,106801.0,81796.0,32360.0,51879.0,80386.0,97062.0,,
2008-09-26,34.74,,,Entrada,811125394.5,41.11,-0.918081,18263805558.0,282666.0,106801.0,81796.0,32360.0,51879.0,80386.0,97062.0,,
2008-09-29,46.72,,,Entrada,998945784.0,36.78,-10.521766,19095074760.0,282666.0,106801.0,81796.0,32360.0,51879.0,80386.0,97062.0,,
2008-09-30,39.39,,,Salida,-112189675.0,39.2,6.582027,16973746075.0,304584.0,104567.0,99923.0,26151.0,49137.0,81799.0,85616.0,,
2008-10-01,39.81,,,Salida,-54886440.0,38.45,-1.924774,18036076230.0,304584.0,104567.0,99923.0,26151.0,49137.0,81799.0,85616.0,,
2008-10-02,45.26,,,Entrada,182637500.0,36.66,-4.655397,17871560000.0,304584.0,104567.0,99923.0,26151.0,49137.0,81799.0,85616.0,,
2008-10-03,45.14,,,Salida,-141141000.0,36.16,-1.363884,16898427000.0,304584.0,104567.0,99923.0,26151.0,49137.0,81799.0,85616.0,,
2008-10-06,52.05,,,Entrada,251312000.0,34.7,-4.037611,16919264000.0,304584.0,104567.0,99923.0,26151.0,49137.0,81799.0,85616.0,,
2008-10-07,53.68,,,Salida,-227285000.0,32.7,-5.763689,16008845000.0,381376.0,100540.0,135994.0,29947.0,95479.0,140885.0,72809.0,,
2008-10-08,57.53,,,Salida,-603315000.0,32.71,0.030581,14482830000.0,381376.0,100540.0,135994.0,29947.0,95479.0,140885.0,72809.0,,
2008-10-09,63.92,,,Salida,0.0,31.35,-4.15775,14487259000.0,381376.0,100540.0,135994.0,29947.0,95479.0,140885.0,72809.0,,
2008-10-10,69.95,,,Entrada,108157500.0,31.22,-0.414673,13993072500.0,381376.0,100540.0,135994.0,29947.0,95479.0,140885.0,72809.0,,
2008-10-13,54.99,,,Salida,0.0,35.15,12.588085,13935047000.0,381376.0,100540.0,135994.0,29947.0,95479.0,140885.0,72809.0,,
2008-10-14,55.13,,,Salida,-537795000.0,33.55,-4.55192,15151407500.0,387668.0,124846.0,119647.0,48066.0,69911.0,114345.0,118710.0,,
2008-10-15,69.25,,,Entrada,392535000.0,30.59,-8.822653,14854262500.0,387668.0,124846.0,119647.0,48066.0,69911.0,114345.0,118710.0,,
2008-10-16,67.61,,,Salida,-302841000.0,32.28,5.524681,13240881500.0,387668.0,124846.0,119647.0,48066.0,69911.0,114345.0,118710.0,,
2008-10-17,70.33,,,Salida,-506796000.0,32.25,-0.092937,13465602000.0,387668.0,124846.0,119647.0,48066.0,69911.0,114345.0,118710.0,,
2008-10-20,52.97,,,Salida,-382162500.0,33.26,3.131783,13070925000.0,387668.0,124846.0,119647.0,48066.0,69911.0,114345.0,118710.0,,
2008-10-21,53.11,,,Entrada,44901000.0,31.55,-5.141311,13525179000.0,407292.0,118260.0,119631.0,45397.0,72327.0,145953.0,145160.0,,
2008-10-22,69.65,,,Entrada,135665000.0,30.41,-3.613312,12965472500.0,407292.0,118260.0,119631.0,45397.0,72327.0,145953.0,145160.0,,
2008-10-23,67.8,,,Entrada,302579500.0,30.47,0.197304,12799569000.0,407292.0,118260.0,119631.0,45397.0,72327.0,145953.0,145160.0,,
2008-10-24,79.13,,,Entrada,379351500.0,29.56,-2.986544,13204174500.0,407292.0,118260.0,119631.0,45397.0,72327.0,145953.0,145160.0,,
2008-10-27,80.06,,,Salida,-186228000.0,28.76,-2.70636,12623598000.0,407292.0,118260.0,119631.0,45397.0,72327.0,145953.0,145160.0,,
2008-10-28,66.96,,,Entrada,33074000.0,31.9,10.917942,12315032000.0,409077.0,99047.0,136729.0,46802.0,70745.0,147850.0,115020.0,,
